property_id,propertyUrl,City,Zipcode,latitude,longitude,type,guests,pricePerNight,overallRating,googleMapsUrl
8.60423E+17,https://www.airbnb.com/rooms/860423403393050434,Riyadh,13248,24.8297,46.7376,Apartment,5,$235,4.71,"https://www.google.com/maps/search/24.8297+46.7376/@24.8297,46.7376,17z"
1.13867E+18,https://www.airbnb.com/rooms/1138669085878384982,Riyadh,13221,24.81405,46.65245,Studio,2,$83,5,"https://www.google.com/maps/search/24.81405+46.65245/@24.81405,46.65245,17z"
1.01103E+18,https://www.airbnb.com/rooms/1011034090911848057,Riyadh,13522,24.80715,46.59211,Studio,2,$59,4.86,"https://www.google.com/maps/search/24.80715+46.59211/@24.80715,46.59211,17z"
1.23032E+18,https://www.airbnb.com/rooms/1230318336722064334,Riyadh,13315,24.7779,46.6239,Apartment,2,$122,4.93,"https://www.google.com/maps/search/24.7779+46.6239/@24.7779,46.6239,17z"
1.18187E+18,https://www.airbnb.com/rooms/1181866071550158139,Riyadh,13521,24.7774,46.6163,Studio,1,$88,4.64,"https://www.google.com/maps/search/24.7774+46.6163/@24.7774,46.6163,17z"
1.2143E+18,https://www.airbnb.com/rooms/1214300657382570241,Riyadh,13246,24.8175,46.7604,Room,2,$69,4.64,"https://www.google.com/maps/search/24.8175+46.7604/@24.8175,46.7604,17z"
6.34402E+17,https://www.airbnb.com/rooms/634402243454888704,Riyadh,13531,24.8191,46.6053,Other,6,$266,4.79,"https://www.google.com/maps/search/24.8191+46.6053/@24.8191,46.6053,17z"
1.06538E+18,https://www.airbnb.com/rooms/1065382678546501642,Riyadh,13522,24.8089,46.5894,House,4,$107,4.71,"https://www.google.com/maps/search/24.8089+46.5894/@24.8089,46.5894,17z"
1.19808E+18,https://www.airbnb.com/rooms/1198079412062937366,Riyadh,13311,24.7782,46.6619,Studio,3,$97,4.93,"https://www.google.com/maps/search/24.7782+46.6619/@24.7782,46.6619,17z"
1.13893E+18,https://www.airbnb.com/rooms/1138932080061523469,Riyadh,13221,24.81201,46.65075,Studio,3,$61,4.86,"https://www.google.com/maps/search/24.81201+46.65075/@24.81201,46.65075,17z"
1.26058E+18,https://www.airbnb.com/rooms/1260584871542173016,Riyadh,13322,24.8251,46.6368,Apartment,4,$107,5,"https://www.google.com/maps/search/24.8251+46.6368/@24.8251,46.6368,17z"
1.018E+18,https://www.airbnb.com/rooms/1018004118970201656,Riyadh,13524,24.79036,46.61929,Apartment,6,$101,4.71,"https://www.google.com/maps/search/24.79036+46.61929/@24.79036,46.61929,17z"
1.2938E+18,https://www.airbnb.com/rooms/1293804788904882842,Riyadh,13315,24.78673641,46.6311424,Studio,1,$83,4.82,"https://www.google.com/maps/search/24.7867364067379+46.6311423950292/@24.7867364067379,46.6311423950292,17z"
1.25669E+18,https://www.airbnb.com/rooms/1256685123565067692,Riyadh,13248,24.83084,46.74273,Other,4,$155,5,"https://www.google.com/maps/search/24.83084+46.74273/@24.83084,46.74273,17z"
1.00776E+18,https://www.airbnb.com/rooms/1007763815113065828,Riyadh,13323,24.8162,46.6621,Apartment,4,$187,5,"https://www.google.com/maps/search/24.8162+46.6621/@24.8162,46.6621,17z"
1.04849E+18,https://www.airbnb.com/rooms/1048486886717024592,Riyadh,12916,24.6314,46.6104,Studio,4,$98,4.64,"https://www.google.com/maps/search/24.6314+46.6104/@24.6314,46.6104,17z"
8.11908E+17,https://www.airbnb.com/rooms/811908169913233663,Riyadh,13215,24.77145,46.77836,Studio,2,$72,4.64,"https://www.google.com/maps/search/24.77145+46.77836/@24.77145,46.77836,17z"
1.17219E+18,https://www.airbnb.com/rooms/1172186984050991925,Riyadh,12811,24.69629,46.72213,Apartment,3,$64,4.57,"https://www.google.com/maps/search/24.69629+46.72213/@24.69629,46.72213,17z"
1.11513E+18,https://www.airbnb.com/rooms/1115129640773977926,Riyadh,11211,24.6894,46.8174,Apartment,2,$83,5,"https://www.google.com/maps/search/24.6894+46.8174/@24.6894,46.8174,17z"
1.14541E+18,https://www.airbnb.com/rooms/1145405304661738708,Riyadh,12811,24.6989,46.7219,Studio,1,$77,4.87,"https://www.google.com/maps/search/24.6989+46.7219/@24.6989,46.7219,17z"
1.26018E+18,https://www.airbnb.com/rooms/1260175253256663244,Riyadh,13524,24.7979,46.627,Apartment,2,$99,5,"https://www.google.com/maps/search/24.7979+46.627/@24.7979,46.627,17z"
6.10924E+17,https://www.airbnb.com/rooms/610924184837818435,Riyadh,11671,24.83138,46.6228,Apartment,5,$155,4.73,"https://www.google.com/maps/search/24.83138+46.6228/@24.83138,46.6228,17z"
1.18631E+18,https://www.airbnb.com/rooms/1186311713928359762,Riyadh,12792,24.5858,46.6855,House,3,$113,5,"https://www.google.com/maps/search/24.5858+46.6855/@24.5858,46.6855,17z"
1.14865E+18,https://www.airbnb.com/rooms/1148653190552084269,Riyadh,13256,24.86605,46.80606,Villa,15,$187,4.71,"https://www.google.com/maps/search/24.86605+46.80606/@24.86605,46.80606,17z"
1.17988E+18,https://www.airbnb.com/rooms/1179876447445380794,Riyadh,13315,24.8046,46.6359,Studio,2,$72,4.93,"https://www.google.com/maps/search/24.8046+46.6359/@24.8046,46.6359,17z"
1.27826E+18,https://www.airbnb.com/rooms/1278255362633797362,Riyadh,13315,24.78295012,46.62759413,Apartment,4,$75,4,"https://www.google.com/maps/search/24.7829501229177+46.6275941312675/@24.7829501229177,46.6275941312675,17z"
1.17177E+18,https://www.airbnb.com/rooms/1171766590545262765,Riyadh,12364,24.73517,46.65128,Apartment,4,$328,5,"https://www.google.com/maps/search/24.73517+46.65128/@24.73517,46.65128,17z"
1.20243E+18,https://www.airbnb.com/rooms/1202433687047203025,Riyadh,13322,24.82062,46.63036,Studio,2,$88,4.57,"https://www.google.com/maps/search/24.82062+46.63036/@24.82062,46.63036,17z"
1.26543E+18,https://www.airbnb.com/rooms/1265426287658538905,Riyadh,13312,24.7802,46.684,Studio,2,$63,4.93,"https://www.google.com/maps/search/24.7802+46.684/@24.7802,46.684,17z"
1.30803E+18,https://www.airbnb.com/rooms/1308026280333606772,Riyadh,13524,24.79432,46.61756,Studio,4,$66,4.63,"https://www.google.com/maps/search/24.79432+46.61756/@24.79432,46.61756,17z"
1.02232E+18,https://www.airbnb.com/rooms/1022322744568622343,Riyadh,13521,24.78056,46.6216,Apartment,4,$187,4.67,"https://www.google.com/maps/search/24.78056+46.6216/@24.78056,46.6216,17z"
1.25143E+18,https://www.airbnb.com/rooms/1251427509728173147,Riyadh,12264,24.7528,46.6592,Studio,3,$68,4.81,"https://www.google.com/maps/search/24.7528+46.6592/@24.7528,46.6592,17z"
1.23776E+18,https://www.airbnb.com/rooms/1237762065226158260,Riyadh,13521,24.77014,46.58413,Studio,2,$93,4.93,"https://www.google.com/maps/search/24.77014+46.58413/@24.77014,46.58413,17z"
1.27737E+18,https://www.airbnb.com/rooms/1277370507338742451,Riyadh,13531,24.81419,46.5925,Apartment,3,$130,4.88,"https://www.google.com/maps/search/24.81419+46.5925/@24.81419,46.5925,17z"
1.2224E+18,https://www.airbnb.com/rooms/1222397562288531452,الرياض,14928,24.57279,46.54248,Apartment,4,$77,5,"https://www.google.com/maps/search/24.57279+46.54248/@24.57279,46.54248,17z"
1.15163E+18,https://www.airbnb.com/rooms/1151627161793938569,Riyadh,13241,24.78073,46.73497,Studio,2,$104,4.79,"https://www.google.com/maps/search/24.78073+46.73497/@24.78073,46.73497,17z"
1.03063E+18,https://www.airbnb.com/rooms/1030628760595955608,Riyadh,13524,24.7994,46.6231,Studio,2,$77,4.64,"https://www.google.com/maps/search/24.7994+46.6231/@24.7994,46.6231,17z"
1.20641E+18,https://www.airbnb.com/rooms/1206411846232663364,Riyadh,13521,24.78446,46.61739,Studio,2,$99,5,"https://www.google.com/maps/search/24.78446+46.61739/@24.78446,46.61739,17z"
1.19156E+18,https://www.airbnb.com/rooms/1191558918776789436,Riyadh,13315,24.78228,46.63615,Other,2,$106,4.63,"https://www.google.com/maps/search/24.78228+46.63615/@24.78228,46.63615,17z"
8.88221E+17,https://www.airbnb.com/rooms/888221453833295951,Riyadh,12572,24.73349,46.60434,Apartment,8,$299,4.47,"https://www.google.com/maps/search/24.73349+46.60434/@24.73349,46.60434,17z"
1.06244E+18,https://www.airbnb.com/rooms/1062443313227461985,Riyadh,13248,24.82745,46.7366,Apartment,5,$227,4.57,"https://www.google.com/maps/search/24.82745+46.7366/@24.82745,46.7366,17z"
1.22078E+18,https://www.airbnb.com/rooms/1220783733854020477,Riyadh,13521,24.78893,46.61351,Apartment,2,$213,5,"https://www.google.com/maps/search/24.78893+46.61351/@24.78893,46.61351,17z"
1.32831E+18,https://www.airbnb.com/rooms/1328310251289635129,Riyadh,13521,24.78279,46.62079,Apartment,4,$72,5,"https://www.google.com/maps/search/24.78279+46.62079/@24.78279,46.62079,17z"
1.07746E+18,https://www.airbnb.com/rooms/1077464525069521587,Riyadh,13531,24.8156,46.6102,Apartment,4,$232,4.86,"https://www.google.com/maps/search/24.8156+46.6102/@24.8156,46.6102,17z"
1.21387E+18,https://www.airbnb.com/rooms/1213868383910548635,Riyadh,13322,24.82152,46.62968,Apartment,7,$160,4.88,"https://www.google.com/maps/search/24.82152+46.62968/@24.82152,46.62968,17z"
8.27552E+17,https://www.airbnb.com/rooms/827551828589418030,Riyadh,11652,24.8016,46.6838,Apartment,2,$80,4.79,"https://www.google.com/maps/search/24.8016+46.6838/@24.8016,46.6838,17z"
1.06775E+18,https://www.airbnb.com/rooms/1067750914264294481,Riyadh,13522,24.8082,46.5899,Apartment,2,$187,4.79,"https://www.google.com/maps/search/24.8082+46.5899/@24.8082,46.5899,17z"
1.24678E+18,https://www.airbnb.com/rooms/1246783427006333736,Riyadh,13211,24.74542,46.79291,Studio,1,$88,5,"https://www.google.com/maps/search/24.74542+46.79291/@24.74542,46.79291,17z"
1.28612E+18,https://www.airbnb.com/rooms/1286115096716157335,Riyadh,11564,24.77775926,46.72085408,Studio,3,$75,4.84,"https://www.google.com/maps/search/24.7777592568897+46.720854082252/@24.7777592568897,46.720854082252,17z"
1.16358E+18,https://www.airbnb.com/rooms/1163581686118787899,Riyadh,13244,24.796,46.7442,Apartment,4,$80,5,"https://www.google.com/maps/search/24.796+46.7442/@24.796,46.7442,17z"
9.22254E+17,https://www.airbnb.com/rooms/922253736273529729,Riyadh,13244,24.7997,46.73136,Studio,2,$75,5,"https://www.google.com/maps/search/24.7997+46.73136/@24.7997,46.73136,17z"
1.28983E+18,https://www.airbnb.com/rooms/1289826027821241097,Riyadh,12485,24.77969718,46.71922131,Studio,2,$110,4.95,"https://www.google.com/maps/search/24.7796971771833+46.7192213137275/@24.7796971771833,46.7192213137275,17z"
1.3096E+18,https://www.airbnb.com/rooms/1309597776432760671,Riyadh,12283,24.765,46.6676,Studio,2,$96,5,"https://www.google.com/maps/search/24.765+46.6676/@24.765,46.6676,17z"
1.16892E+18,https://www.airbnb.com/rooms/1168922190624750019,Riyadh,13519,24.7662,46.6247,Apartment,6,$373,5,"https://www.google.com/maps/search/24.7662+46.6247/@24.7662,46.6247,17z"
1.28495E+18,https://www.airbnb.com/rooms/1284946778248728354,Riyadh,13519,24.77704142,46.63302139,Studio,2,$77,4.88,"https://www.google.com/maps/search/24.7770414185871+46.6330213896794/@24.7770414185871,46.6330213896794,17z"
1.22694E+18,https://www.airbnb.com/rooms/1226935388467292962,Riyadh,12283,24.75392,46.66873,Apartment,2,$79,4.94,"https://www.google.com/maps/search/24.75392+46.66873/@24.75392,46.66873,17z"
1.03494E+18,https://www.airbnb.com/rooms/1034940019114908910,Al-Kharj,16242,24.16461,47.3234,Other,2,$51,4.93,"https://www.google.com/maps/search/24.16461+47.3234/@24.16461,47.3234,17z"
1.13067E+18,https://www.airbnb.com/rooms/1130668679849132361,Riyadh,13221,24.81429,46.65135,Studio,2,$120,4.86,"https://www.google.com/maps/search/24.81429+46.65135/@24.81429,46.65135,17z"
1.04181E+18,https://www.airbnb.com/rooms/1041813311550603446,Riyadh,13782,24.63786,46.54461,Studio,2,$80,5,"https://www.google.com/maps/search/24.63786+46.54461/@24.63786,46.54461,17z"
1.247E+18,https://www.airbnb.com/rooms/1246997387858830081,Riyadh,10011,24.7458,46.7987,Apartment,2,$80,4.75,"https://www.google.com/maps/search/24.7458+46.7987/@24.7458,46.7987,17z"
1.2719E+18,https://www.airbnb.com/rooms/1271900079177795069,Riyadh,13223,24.77022,46.79709,Studio,2,$53,4.25,"https://www.google.com/maps/search/24.77022+46.79709/@24.77022,46.79709,17z"
7.15161E+17,https://www.airbnb.com/rooms/715161208153121610,Riyadh,12311,24.68402,46.69058,Room,2,$69,4.5,"https://www.google.com/maps/search/24.68402+46.69058/@24.68402,46.69058,17z"
9.57942E+17,https://www.airbnb.com/rooms/957941855854859436,Riyadh,13531,24.82087,46.59068,Apartment,3,$293,4.5,"https://www.google.com/maps/search/24.82087+46.59068/@24.82087,46.59068,17z"
8.56627E+17,https://www.airbnb.com/rooms/856626671453818632,Riyadh,13522,24.80522133,46.58872097,Other,4,$173,5,"https://www.google.com/maps/search/24.8052213316628+46.5887209652452/@24.8052213316628,46.5887209652452,17z"
1.19708E+18,https://www.airbnb.com/rooms/1197076406474605351,Riyadh,13314,24.78154,46.69753,Apartment,4,$68,4.88,"https://www.google.com/maps/search/24.78154+46.69753/@24.78154,46.69753,17z"
1.29452E+18,https://www.airbnb.com/rooms/1294515779665826965,Riyadh,13531,24.8206,46.5871,Apartment,6,$480,4.94,"https://www.google.com/maps/search/24.8206+46.5871/@24.8206,46.5871,17z"
1.26537E+18,https://www.airbnb.com/rooms/1265368920740707161,Riyadh,14212,24.71185618,46.7785078,Studio,4,$93,4.75,"https://www.google.com/maps/search/24.7118561776562+46.7785077954582/@24.7118561776562,46.7785077954582,17z"
1.27588E+18,https://www.airbnb.com/rooms/1275875725167898287,Riyadh,13522,24.8099625,46.59672768,Apartment,4,$104,5,"https://www.google.com/maps/search/24.8099625030305+46.5967276783821/@24.8099625030305,46.5967276783821,17z"
1.21852E+18,https://www.airbnb.com/rooms/1218523684269621303,Riyadh,13531,24.8189,46.6074,Other,7,$333,5,"https://www.google.com/maps/search/24.8189+46.6074/@24.8189,46.6074,17z"
7.49915E+17,https://www.airbnb.com/rooms/749914622712626599,Riyadh,13322,24.82704,46.63067,Apartment,6,$267,4.54,"https://www.google.com/maps/search/24.82704+46.63067/@24.82704,46.63067,17z"
1.2186E+18,https://www.airbnb.com/rooms/1218601870636700755,Riyadh,13531,24.8188,46.6071,Other,7,$307,5,"https://www.google.com/maps/search/24.8188+46.6071/@24.8188,46.6071,17z"
1.02919E+18,https://www.airbnb.com/rooms/1029185246674694666,Riyadh,13241,24.79235,46.73091,Room,3,$179,5,"https://www.google.com/maps/search/24.79235+46.73091/@24.79235,46.73091,17z"
1.2711E+18,https://www.airbnb.com/rooms/1271103434057755441,Riyadh,13524,24.8143,46.6107,Studio,3,$93,4.38,"https://www.google.com/maps/search/24.8143+46.6107/@24.8143,46.6107,17z"
1.25572E+18,https://www.airbnb.com/rooms/1255720979743672729,Riyadh,12364,24.7254,46.6498,Apartment,6,$240,4.93,"https://www.google.com/maps/search/24.7254+46.6498/@24.7254,46.6498,17z"
1.3005E+18,https://www.airbnb.com/rooms/1300495237565848002,Riyadh,13322,24.82231731,46.62897276,Apartment,4,$120,4.94,"https://www.google.com/maps/search/24.8223173113602+46.6289727577594/@24.8223173113602,46.6289727577594,17z"
1.26388E+18,https://www.airbnb.com/rooms/1263884290387759625,Riyadh,13315,24.7779,46.631,Studio,2,$77,4.92,"https://www.google.com/maps/search/24.7779+46.631/@24.7779,46.631,17z"
1.17071E+18,https://www.airbnb.com/rooms/1170710554008063406,Riyadh,13323,24.8466,46.6779,Apartment,5,$204,4.93,"https://www.google.com/maps/search/24.8466+46.6779/@24.8466,46.6779,17z"
1.31216E+18,https://www.airbnb.com/rooms/1312159590911797076,Riyadh,13251,24.81129379,46.7904654,Studio,2,$53,4.71,"https://www.google.com/maps/search/24.8112937931409+46.7904654016979/@24.8112937931409,46.7904654016979,17z"
1.06145E+18,https://www.airbnb.com/rooms/1061450758773739913,Riyadh,13521,24.7851,46.623,Apartment,2,$69,4.82,"https://www.google.com/maps/search/24.7851+46.623/@24.7851,46.623,17z"
1.17888E+18,https://www.airbnb.com/rooms/1178882998586563592,Riyadh,13323,24.8425,46.6777,Room,6,$200,4.77,"https://www.google.com/maps/search/24.8425+46.6777/@24.8425,46.6777,17z"
1.26402E+18,https://www.airbnb.com/rooms/1264016717002967230,Riyadh,13335,24.8535487,46.66613094,Other,6,$267,4.75,"https://www.google.com/maps/search/24.8535487042606+46.6661309425209/@24.8535487042606,46.6661309425209,17z"
1.1759E+18,https://www.airbnb.com/rooms/1175903345025735200,Riyadh,13221,24.79405,46.65972,Room,7,$350,4.73,"https://www.google.com/maps/search/24.79405+46.65972/@24.79405,46.65972,17z"
1.22816E+18,https://www.airbnb.com/rooms/1228163373545052064,Riyadh,13322,24.81627,46.63575,Apartment,2,$67,4.95,"https://www.google.com/maps/search/24.81627+46.63575/@24.81627,46.63575,17z"
1.15084E+18,https://www.airbnb.com/rooms/1150844543434245374,Riyadh,13322,24.82624,46.63131,Apartment,6,$264,4.69,"https://www.google.com/maps/search/24.82624+46.63131/@24.82624,46.63131,17z"
1.19276E+18,https://www.airbnb.com/rooms/1192761141731882776,Riyadh,11543,24.85185,46.665,Apartment,4,$194,5,"https://www.google.com/maps/search/24.85185+46.665/@24.85185,46.665,17z"
1.26164E+18,https://www.airbnb.com/rooms/1261641637233443009,Riyadh,13519,24.77172985,46.62325367,Studio,2,$66,4.92,"https://www.google.com/maps/search/24.7717298538783+46.6232536749181/@24.7717298538783,46.6232536749181,17z"
1.24072E+18,https://www.airbnb.com/rooms/1240718632546943999,Riyadh,13531,24.82768,46.59452,House,2,$427,4.85,"https://www.google.com/maps/search/24.82768+46.59452/@24.82768,46.59452,17z"
1.03847E+18,https://www.airbnb.com/rooms/1038472159633144258,Riyadh,12464,24.7586,46.69041,Apartment,2,$67,4.38,"https://www.google.com/maps/search/24.7586+46.69041/@24.7586,46.69041,17z"
1.29396E+18,https://www.airbnb.com/rooms/1293958711192278046,Riyadh,12485,24.77083903,46.71526045,Other,2,$152,5,"https://www.google.com/maps/search/24.770839032614+46.715260449546/@24.770839032614,46.715260449546,17z"
1.04238E+18,https://www.airbnb.com/rooms/1042383445250578955,Riyadh,12371,24.70962,46.63106,Apartment,5,$124,5,"https://www.google.com/maps/search/24.70962+46.63106/@24.70962,46.63106,17z"
1.30292E+18,https://www.airbnb.com/rooms/1302923726550862148,Riyadh,13335,24.85522884,46.66973837,Apartment,4,$213,5,"https://www.google.com/maps/search/24.8552288410444+46.6697383732723/@24.8552288410444,46.6697383732723,17z"
1.2918E+18,https://www.airbnb.com/rooms/1291796313247175635,بلدية الروضة,13251,24.82201255,46.80155571,Apartment,4,$80,4.63,"https://www.google.com/maps/search/24.8220125482459+46.8015557111654/@24.8220125482459,46.8015557111654,17z"
1.28272E+18,https://www.airbnb.com/rooms/1282724826394681180,Riyadh,13256,24.84063,46.77335,Apartment,4,$85,4.77,"https://www.google.com/maps/search/24.84063+46.77335/@24.84063,46.77335,17z"
1.2232E+18,https://www.airbnb.com/rooms/1223195866210550401,Riyadh,13521,24.7864,46.622,Studio,2,$62,5,"https://www.google.com/maps/search/24.7864+46.622/@24.7864,46.622,17z"
1.16872E+18,https://www.airbnb.com/rooms/1168723717921075361,Riyadh,13522,24.7999,46.5941,Other,4,$195,4.15,"https://www.google.com/maps/search/24.7999+46.5941/@24.7999,46.5941,17z"
1.15508E+18,https://www.airbnb.com/rooms/1155083580095836545,Riyadh,13221,24.7913,46.6522,Apartment,4,$75,4.85,"https://www.google.com/maps/search/24.7913+46.6522/@24.7913,46.6522,17z"
1.10794E+18,https://www.airbnb.com/rooms/1107944680944915981,Riyadh,13531,24.8158,46.6101,Other,4,$181,5,"https://www.google.com/maps/search/24.8158+46.6101/@24.8158,46.6101,17z"
1.24551E+18,https://www.airbnb.com/rooms/1245507934334676825,Riyadh,13531,24.8169,46.6034,Apartment,2,$69,4.93,"https://www.google.com/maps/search/24.8169+46.6034/@24.8169,46.6034,17z"
1.13042E+18,https://www.airbnb.com/rooms/1130421022519416215,الرياض,13211,24.7306,46.7622,Apartment,4,$220,4.77,"https://www.google.com/maps/search/24.7306+46.7622/@24.7306,46.7622,17z"
1.20964E+18,https://www.airbnb.com/rooms/1209635771115953573,Riyadh,13338,24.879,46.622,Apartment,2,$120,4.69,"https://www.google.com/maps/search/24.879+46.622/@24.879,46.622,17z"
1.27632E+18,https://www.airbnb.com/rooms/1276320717930119112,Riyadh,13315,24.78299954,46.62560062,Studio,2,$93,4.71,"https://www.google.com/maps/search/24.7829995444844+46.6256006242766/@24.7829995444844,46.6256006242766,17z"
1.24003E+18,https://www.airbnb.com/rooms/1240032927186122694,Riyadh,13248,24.8282,46.73701,Studio,2,$91,4.77,"https://www.google.com/maps/search/24.8282+46.73701/@24.8282,46.73701,17z"
1.10706E+18,https://www.airbnb.com/rooms/1107058406854257449,Riyadh,14212,24.7171,46.7631,Studio,2,$49,4.54,"https://www.google.com/maps/search/24.7171+46.7631/@24.7171,46.7631,17z"
1.25991E+18,https://www.airbnb.com/rooms/1259905407988742791,Riyadh,13519,24.77195108,46.62359035,Room,4,$83,4.21,"https://www.google.com/maps/search/24.7719510834376+46.6235903531139/@24.7719510834376,46.6235903531139,17z"
1.2995E+18,https://www.airbnb.com/rooms/1299502464282418333,Riyadh,13519,24.77257529,46.63075196,Studio,3,$83,4.94,"https://www.google.com/maps/search/24.7725752876298+46.6307519552804/@24.7725752876298,46.6307519552804,17z"
1.26395E+18,https://www.airbnb.com/rooms/1263954590432378069,Riyadh,13335,24.85367867,46.66542604,Other,6,$267,5,"https://www.google.com/maps/search/24.8536786656701+46.6654260409324/@24.8536786656701,46.6654260409324,17z"
1.22758E+18,https://www.airbnb.com/rooms/1227576277009712879,Riyadh,13519,24.77304,46.63161,Studio,2,$80,4.23,"https://www.google.com/maps/search/24.77304+46.63161/@24.77304,46.63161,17z"
1.25421E+18,https://www.airbnb.com/rooms/1254208281528497893,الرياض,13521,24.7748,46.612,Other,3,$112,4.81,"https://www.google.com/maps/search/24.7748+46.612/@24.7748,46.612,17z"
1.25053E+18,https://www.airbnb.com/rooms/1250526376060341358,Riyadh,13248,24.83137154,46.74383412,Apartment,2,$80,4.86,"https://www.google.com/maps/search/24.8313715441215+46.7438341237928/@24.8313715441215,46.7438341237928,17z"
1.10966E+18,https://www.airbnb.com/rooms/1109661379470352433,Riyadh,12483,24.7539,46.7197,Studio,4,$80,4.67,"https://www.google.com/maps/search/24.7539+46.7197/@24.7539,46.7197,17z"
1.19868E+18,https://www.airbnb.com/rooms/1198678084461161745,Riyadh,12232,24.6992,46.7116,Other,2,$132,4.87,"https://www.google.com/maps/search/24.6992+46.7116/@24.6992,46.7116,17z"
1.15027E+18,https://www.airbnb.com/rooms/1150270911013097553,Riyadh,12811,24.69878,46.72305,Apartment,4,$107,5,"https://www.google.com/maps/search/24.69878+46.72305/@24.69878,46.72305,17z"
1.1719E+18,https://www.airbnb.com/rooms/1171900479530550643,الرياض,12811,24.6985,46.7212,Studio,2,$107,4.85,"https://www.google.com/maps/search/24.6985+46.7212/@24.6985,46.7212,17z"
1.13315E+18,https://www.airbnb.com/rooms/1133148899210284184,Riyadh,13531,24.8143,46.5913,Room,2,$67,4.87,"https://www.google.com/maps/search/24.8143+46.5913/@24.8143,46.5913,17z"
1.2917E+18,https://www.airbnb.com/rooms/1291696449807372171,Riyadh,14928,24.55937048,46.54465886,Studio,2,$64,4.64,"https://www.google.com/maps/search/24.559370484926+46.5446588614048/@24.559370484926,46.5446588614048,17z"
1.12824E+18,https://www.airbnb.com/rooms/1128243390056642573,Riyadh,12213,24.7002,46.6806,Other,2,$220,4.21,"https://www.google.com/maps/search/24.7002+46.6806/@24.7002,46.6806,17z"
1.04251E+18,https://www.airbnb.com/rooms/1042514868778908260,Riyadh,12364,24.73371,46.64791,Apartment,4,$133,4.38,"https://www.google.com/maps/search/24.73371+46.64791/@24.73371,46.64791,17z"
1.13E+18,https://www.airbnb.com/rooms/1130002826135712773,Riyadh,13519,24.7663,46.6297,Other,2,$107,4.69,"https://www.google.com/maps/search/24.7663+46.6297/@24.7663,46.6297,17z"
1.12978E+18,https://www.airbnb.com/rooms/1129775323553569709,الرياض,13211,24.7306,46.7622,Apartment,2,$120,5,"https://www.google.com/maps/search/24.7306+46.7622/@24.7306,46.7622,17z"
1.23225E+18,https://www.airbnb.com/rooms/1232248304279920183,Riyadh,12215,24.72464,46.67759,Studio,2,$80,4.85,"https://www.google.com/maps/search/24.72464+46.67759/@24.72464,46.67759,17z"
1.21372E+18,https://www.airbnb.com/rooms/1213720654688015340,Riyadh,13521,24.7703,46.6158,Apartment,4,$117,5,"https://www.google.com/maps/search/24.7703+46.6158/@24.7703,46.6158,17z"
1.2432E+18,https://www.airbnb.com/rooms/1243197763113869456,Riyadh,13248,24.83112,46.74179,Apartment,6,$329,5,"https://www.google.com/maps/search/24.83112+46.74179/@24.83112,46.74179,17z"
1.12978E+18,https://www.airbnb.com/rooms/1129779818753518953,الرياض,13211,24.7306,46.7622,Apartment,2,$127,5,"https://www.google.com/maps/search/24.7306+46.7622/@24.7306,46.7622,17z"
1.19659E+18,https://www.airbnb.com/rooms/1196585467698238379,Riyadh,13524,24.7936,46.6202,Apartment,3,$120,4.92,"https://www.google.com/maps/search/24.7936+46.6202/@24.7936,46.6202,17z"
1.13612E+18,https://www.airbnb.com/rooms/1136119212867155286,Riyadh,13251,24.8067,46.7821,Studio,3,$71,4.54,"https://www.google.com/maps/search/24.8067+46.7821/@24.8067,46.7821,17z"
1.28194E+18,https://www.airbnb.com/rooms/1281938836292379289,Riyadh,13315,24.7789266,46.63279868,Apartment,2,$77,5,"https://www.google.com/maps/search/24.7789265980035+46.6327986849277/@24.7789265980035,46.6327986849277,17z"
9.49354E+17,https://www.airbnb.com/rooms/949354430772154700,Riyadh,13522,24.80489,46.59011,Apartment,5,$220,4.86,"https://www.google.com/maps/search/24.80489+46.59011/@24.80489,46.59011,17z"
1.29124E+18,https://www.airbnb.com/rooms/1291240655532779555,Riyadh,13241,24.79072529,46.7405519,Apartment,4,$187,4.77,"https://www.google.com/maps/search/24.7907252854291+46.7405519036425/@24.7907252854291,46.7405519036425,17z"
1.22036E+18,https://www.airbnb.com/rooms/1220361439176460143,Riyadh,13335,24.86575,46.66536,Other,2,$51,4.69,"https://www.google.com/maps/search/24.86575+46.66536/@24.86575,46.66536,17z"
8.99636E+17,https://www.airbnb.com/rooms/899635718559214733,Riyadh,13524,24.8129,46.6131,Other,5,$314,4.93,"https://www.google.com/maps/search/24.8129+46.6131/@24.8129,46.6131,17z"
1.23853E+18,https://www.airbnb.com/rooms/1238527524467174921,Riyadh,13522,24.8093,46.5889,Other,4,$195,4.47,"https://www.google.com/maps/search/24.8093+46.5889/@24.8093,46.5889,17z"
9.59374E+17,https://www.airbnb.com/rooms/959374461645541493,Riyadh,13521,24.7695,46.6094,Studio,3,$88,4.46,"https://www.google.com/maps/search/24.7695+46.6094/@24.7695,46.6094,17z"
1.00635E+18,https://www.airbnb.com/rooms/1006346031296482279,Riyadh,13524,24.81597,46.6117,Apartment,4,$231,4.5,"https://www.google.com/maps/search/24.81597+46.6117/@24.81597,46.6117,17z"
1.17163E+18,https://www.airbnb.com/rooms/1171631206580463012,Riyadh,11564,24.78329,46.7153,Studio,2,$90,4.77,"https://www.google.com/maps/search/24.78329+46.7153/@24.78329,46.7153,17z"
